r_version	filename	url	size	sha256	backend_sha256
4.1	cuda.ml-nvforest-cpu-0.4.0-r4.1-linux-x86_64-glibc2.28.tar.gz	https://github.com/mlverse/cuda.ml/releases/download/cuda-ml-backend-0.4.1/cuda.ml-nvforest-cpu-0.4.0-r4.1-linux-x86_64-glibc2.28.tar.gz	954809	a8a26bad271b55585fde11cecebc574a98e77dc5b7210f3208e444c6d0a9a665	bee884146fcdec4472b7ac836f3f3908ee7092baa486f5be5e1bb6f039c024c6
4.2	cuda.ml-nvforest-cpu-0.4.0-r4.2-linux-x86_64-glibc2.28.tar.gz	https://github.com/mlverse/cuda.ml/releases/download/cuda-ml-backend-0.4.1/cuda.ml-nvforest-cpu-0.4.0-r4.2-linux-x86_64-glibc2.28.tar.gz	954815	b8204b4210e5eaa370e21ecb1defd98c9bb649b9ff6313b6b4372d9eba9bfee3	53dc95dfc47e0d7e7739877a8e9ac3f17e4026e020003703280b7205e2103fd4
4.3	cuda.ml-nvforest-cpu-0.4.0-r4.3-linux-x86_64-glibc2.28.tar.gz	https://github.com/mlverse/cuda.ml/releases/download/cuda-ml-backend-0.4.1/cuda.ml-nvforest-cpu-0.4.0-r4.3-linux-x86_64-glibc2.28.tar.gz	954814	e4f7ee874a8d051285282c5b9c22084c8578b9777eb5665fe72ea2060f167882	0d16443595f4c3cea7d16a555f5fb4f2483462b70b3c973ff8371ba77291d3b5
4.4	cuda.ml-nvforest-cpu-0.4.0-r4.4-linux-x86_64-glibc2.28.tar.gz	https://github.com/mlverse/cuda.ml/releases/download/cuda-ml-backend-0.4.1/cuda.ml-nvforest-cpu-0.4.0-r4.4-linux-x86_64-glibc2.28.tar.gz	954813	feb4a2cbbcf254b8c964ec5184550db9a1eeac920f1bff043ffd0d02d1eda523	355e5d03cc924e41e45e5841471cbbfbea8bf01aab43b7f52c5f93c4adb33d02
4.5	cuda.ml-nvforest-cpu-0.4.0-r4.5-linux-x86_64-glibc2.28.tar.gz	https://github.com/mlverse/cuda.ml/releases/download/cuda-ml-backend-0.4.1/cuda.ml-nvforest-cpu-0.4.0-r4.5-linux-x86_64-glibc2.28.tar.gz	954816	7216099e5130fec7f1f6eb907489bf091a73af0aead583d4a435aa70567b8746	f92e77ee6d87f1fbf47eeb2e026593670773932caffd288e930c5abac002455d
4.6	cuda.ml-nvforest-cpu-0.4.0-r4.6-linux-x86_64-glibc2.28.tar.gz	https://github.com/mlverse/cuda.ml/releases/download/cuda-ml-backend-0.4.1/cuda.ml-nvforest-cpu-0.4.0-r4.6-linux-x86_64-glibc2.28.tar.gz	954814	c44d486e5e1d0d464b824a5c4aaa9870152e767dbf657a72d3d6322ac2fce948	c3ced64f4a3140240c63c0e1b5844dafabb8487cf70fd537ab591844e5e488df
